NASDAQ:ALPN,ALPN,Alpine Immune Sciences Inc. Common Stock
NASDAQ:ALRM,ALRM,Alarm.com Holdings Inc. Common Stock
NASDAQ:ALRN,ALRN,Aileron Therapeutics Inc. Common Stock
NASDAQ:ALRS,ALRS,Alerus Financial Corporation Common Stock
NASDAQ:ALSN,ALSN,Allison Transmission Holdings Inc. Common Stock
NASDAQ:ALT,ALT,Altimmune Inc. Common Stock
NASDAQ:ALTG,ALTG,Alta Equipment Group Inc. Class A Common Stock
NASDAQ:ALTG^A,ALTG^A,Alta Equipment Group Inc. Depositary Shares (each representing 1/1000th in a share of 10% Series A Cumulative Perpetual Preferred Stock)
NASDAQ:ALTM,ALTM,Altus Midstream Company Class A Common Stock
NASDAQ:ALTO,ALTO,Alto Ingredients Inc. Common Stock
NASDAQ:ALTR,ALTR,Altair Engineering Inc. Class A Common Stock
NASDAQ:ALTU,ALTU,Altitude Acquisition Corp. Class A Common Stock
NASDAQ:ALTUU,ALTUU,Altitude Acquisition Corp. Unit
NASDAQ:ALTUW,ALTUW,Altitude Acquisition Corp. Warrant
NASDAQ:ALV,ALV,Autoliv Inc. Common Stock
NASDAQ:ALVR,ALVR,AlloVir Inc. Common Stock
NASDAQ:ALX,ALX,Alexander's Inc. Common Stock
NASDAQ:ALXO,ALXO,ALX Oncology Holdings Inc. Common Stock
NASDAQ:ALYA,ALYA,Alithya Group inc. Class A Subordinate Voting Shares
NASDAQ:ALZN,ALZN,Alzamend Neuro Inc. Common Stock
NASDAQ:AM,AM,Antero Midstream Corporation Common Stock
NASDAQ:AMAL,AMAL,Amalgamated Financial Corp. Common Stock (DE)
NASDAQ:AMAM,AMAM,Ambrx Biopharma Inc. American Depositary Shares (each representing seven Ordinary Shares)
NASDAQ:AMAO,AMAO,American Acquisition Opportunity Inc. Class A Common Stock
NASDAQ:AMAOW,AMAOW,American Acquisition Opportunity Inc. Warrant
NASDAQ:AMAT,AMAT,Applied Materials Inc. Common Stock
NASDAQ:AMBA,AMBA,Ambarella Inc. Ordinary Shares
NASDAQ:AMBC,AMBC,Ambac Financial Group Inc. Common Stock
NASDAQ:AMBO,AMBO,Ambow Education Holding Ltd. American Depository Shares each representing two Class A ordinary shares
NASDAQ:AMBP,AMBP,Ardagh Metal Packaging S.A. Ordinary Shares
NASDAQ:AMC,AMC,AMC Entertainment Holdings Inc. Class A Common Stock
NASDAQ:AMCI,AMCI,AMCI Acquisition Corp. II Class A Common Stock
NASDAQ:AMCIU,AMCIU,AMCI Acquisition Corp. II Units
NASDAQ:AMCIW,AMCIW,AMCI Acquisition Corp. II Warrant
NASDAQ:AMCR,AMCR,Amcor plc Ordinary Shares
NASDAQ:AMCX,AMCX,AMC Networks Inc. Class A Common Stock
NASDAQ:AMD,AMD,Advanced Micro Devices Inc. Common Stock
NASDAQ:AME,AME,AMETEK Inc.
NASDAQ:AMED,AMED,Amedisys Inc Common Stock
NASDAQ:AMEH,AMEH,Apollo Medical Holdings Inc. Common Stock
NASDAQ:AMG,AMG,Affiliated Managers Group Inc. Common Stock
NASDAQ:AMGN,AMGN,Amgen Inc. Common Stock
NASDAQ:AMH,AMH,American Homes 4 Rent Common Shares of Beneficial Interest
NASDAQ:AMH^F,AMH^F,American Homes 4 Rent 5.875% Series F Cumulative Redeemable Perpetual Preferred Shares
NASDAQ:AMH^G,AMH^G,American Homes 4 Rent Series G cumulative redeemable perpetual preferred shares of beneficial interest
NASDAQ:AMH^H,AMH^H,American Homes 4 Rent Series H cumulative redeemable perpetual Preferred Shares of Beneficial Interest
NASDAQ:AMK,AMK,AssetMark Financial Holdings Inc. Common Stock
NASDAQ:AMKR,AMKR,Amkor Technology Inc. Common Stock
NASDAQ:AMN,AMN,AMN Healthcare Services Inc AMN Healthcare Services Inc
NASDAQ:AMNB,AMNB,American National Bankshares Inc. Common Stock
NASDAQ:AMOT,AMOT,Allied Motion Technologies Inc.
NASDAQ:AMOV,AMOV,America Movil S.A.B. de C.V. Class A American Depositary Shares
NASDAQ:AMP,AMP,Ameriprise Financial Inc. Common Stock
NASDAQ:AMPE,AMPE,Ampio Pharmaceuticals Inc.
NASDAQ:AMPG,AMPG,Amplitech Group Inc. Common Stock
NASDAQ:AMPGW,AMPGW,Amplitech Group Inc. Warrants
NASDAQ:AMPH,AMPH,Amphastar Pharmaceuticals Inc. Common Stock
NASDAQ:AMPI,AMPI,Advanced Merger Partners Inc. Class A Common Stock
NASDAQ:AMPL,AMPL,Amplitude Inc. Class A Common Stock
NASDAQ:AMPY,AMPY,Amplify Energy Corp. Common Stock
NASDAQ:AMR,AMR,Alpha Metallurgical Resources Inc. Common Stock
NASDAQ:AMRC,AMRC,Ameresco Inc. Class A Common Stock
NASDAQ:AMRK,AMRK,A-Mark Precious Metals Inc. Common Stock
NASDAQ:AMRN,AMRN,Amarin Corporation plc
NASDAQ:AMRS,AMRS,Amyris Inc. Common Stock
NASDAQ:AMRX,AMRX,Amneal Pharmaceuticals Inc. Class A Common Stock
NASDAQ:AMS,AMS,American Shared Hospital Services Common Stock
NASDAQ:AMSC,AMSC,American Superconductor Corporation Common Stock
NASDAQ:AMSF,AMSF,AMERISAFE Inc. Common Stock
NASDAQ:AMST,AMST,Amesite Inc. Common Stock
NASDAQ:AMSWA,AMSWA,American Software Inc. Class A Common Stock
NASDAQ:AMT,AMT,American Tower Corporation (REIT) Common Stock
NASDAQ:AMTB,AMTB,Amerant Bancorp Inc. Class A Common Stock
NASDAQ:AMTBB,AMTBB,Amerant Bancorp Inc. Class B Common Stock
NASDAQ:AMTI,AMTI,Applied Molecular Transport Inc. Common Stock
NASDAQ:AMTX,AMTX,Aemetis Inc. Common Stock
NASDAQ:AMWD,AMWD,American Woodmark Corporation Common Stock
NASDAQ:AMWL,AMWL,American Well Corporation Class A Common Stock
NASDAQ:AMX,AMX,America Movil S.A.B. de C.V. American Depository Receipt Series L
NASDAQ:AMYT,AMYT,Amryt Pharma plc American Depositary Shares
NASDAQ:AMZN,AMZN,Amazon.com Inc. Common Stock
NASDAQ:AN,AN,AutoNation Inc. Common Stock
NASDAQ:ANAB,ANAB,AnaptysBio Inc. Common Stock
NASDAQ:ANAC,ANAC,Arctos NorthStar Acquisition Corp. Class A Ordinary Shares
NASDAQ:ANAT,ANAT,American National Group Inc. Common Stock
NASDAQ:ANDE,ANDE,Andersons Inc. (The) Common Stock
NASDAQ:ANEB,ANEB,Anebulo Pharmaceuticals Inc. Common Stock
NASDAQ:ANET,ANET,Arista Networks Inc. Common Stock
NASDAQ:ANF,ANF,Abercrombie & Fitch Company Common Stock
NASDAQ:ANGI,ANGI,Angi Inc. Class A Common Stock
NASDAQ:ANGN,ANGN,Angion Biomedica Corp. Common Stock
NASDAQ:ANGO,ANGO,AngioDynamics Inc. Common Stock
NASDAQ:ANIK,ANIK,Anika Therapeutics Inc. Common Stock
NASDAQ:ANIP,ANIP,ANI Pharmaceuticals Inc.
NASDAQ:ANIX,ANIX,Anixa Biosciences Inc. Common Stock
NASDAQ:ANNX,ANNX,Annexon Inc. Common Stock
NASDAQ:ANPC,ANPC,AnPac Bio-Medical Science Co. Ltd. American Depositary Shares
NASDAQ:ANSS,ANSS,ANSYS Inc. Common Stock
NASDAQ:ANTE,ANTE,AirNet Technology Inc. American Depositary Shares
NASDAQ:ANTM,ANTM,Anthem Inc. Common Stock
NASDAQ:ANVS,ANVS,Annovis Bio Inc. Common Stock
NASDAQ:ANY,ANY,Sphere 3D Corp. Common Shares
NASDAQ:ANZU,ANZU,Anzu Special Acquisition Corp I Class A Common Stock
NASDAQ:ANZUU,ANZUU,Anzu Special Acquisition Corp I Units
NASDAQ:ANZUW,ANZUW,Anzu Special Acquisition Corp I Warrant
NASDAQ:AOD,AOD,Aberdeen Total Dynamic Dividend Fund Common Stock
NASDAQ:AOMR,AOMR,Angel Oak Mortgage Inc. Common Stock
NASDAQ:AON,AON,Aon plc Class A Ordinary Shares (Ireland)
NASDAQ:AOS,AOS,A.O. Smith Corporation Common Stock
NASDAQ:AOSL,AOSL,Alpha and Omega Semiconductor Limited Common Shares
NASDAQ:AOUT,AOUT,American Outdoor Brands Inc. Common Stock
NASDAQ:AP,AP,Ampco-Pittsburgh Corporation Common Stock
NASDAQ:APA,APA,APA Corporation Common Stock
NASDAQ:APAC,APAC,StoneBridge Acquisition Corporation Class A Ordinary Shares
NASDAQ:APACU,APACU,StoneBridge Acquisition Corporation Unit
NASDAQ:APACW,APACW,StoneBridge Acquisition Corporation Warrant
NASDAQ:APAM,APAM,Artisan Partners Asset Management Inc. Class A Common Stock
NASDAQ:APD,APD,Air Products and Chemicals Inc. Common Stock
NASDAQ:APDN,APDN,Applied DNA Sciences Inc. Common Stock
NASDAQ:APEI,APEI,American Public Education Inc. Common Stock
NASDAQ:APEN,APEN,Apollo Endosurgery Inc. Common Stock
NASDAQ:APG,APG,APi Group Corporation Common Stock
NASDAQ:APGB,APGB,Apollo Strategic Growth Capital II Class A Ordinary Shares
NASDAQ:APH,APH,Amphenol Corporation Common Stock
NASDAQ:API,API,Agora Inc. American Depositary Shares
NASDAQ:APLE,APLE,Apple Hospitality REIT Inc. Common Shares
NASDAQ:APLS,APLS,Apellis Pharmaceuticals Inc. Common Stock
NASDAQ:APLT,APLT,Applied Therapeutics Inc. Common Stock
NASDAQ:APM,APM,Aptorum Group Limited Class A Ordinary Shares
NASDAQ:APMI,APMI,AxonPrime Infrastructure Acquisition Corporation Class A Common Stock
NASDAQ:APMIU,APMIU,AxonPrime Infrastructure Acquisition Corporation Unit
NASDAQ:APMIW,APMIW,AxonPrime Infrastructure Acquisition Corporation Warrants
NASDAQ:APO,APO,Apollo Global Management Inc. Class A Common Stock
NASDAQ:APO^A,APO^A,Apollo Global Management Inc. 6.375% Series A Preferred Shares
NASDAQ:APO^B,APO^B,Apollo Global Management Inc 6.375% Series B Preferred Shares
NASDAQ:APOG,APOG,Apogee Enterprises Inc. Common Stock
NASDAQ:APOP,APOP,Cellect Biotechnology Ltd. American Depositary Shares
NASDAQ:APP,APP,Applovin Corporation Class A Common Stock
NASDAQ:APPF,APPF,AppFolio Inc. Class A Common Stock
NASDAQ:APPH,APPH,AppHarvest Inc. Common Stock
NASDAQ:APPHW,APPHW,AppHarvest Inc. Warrants
NASDAQ:APPN,APPN,Appian Corporation Class A Common Stock
NASDAQ:APPS,APPS,Digital Turbine Inc. Common Stock
NASDAQ:APR,APR,Apria Inc. Common Stock
NASDAQ:APRE,APRE,Aprea Therapeutics Inc. Common stock
NASDAQ:APRN,APRN,Blue Apron Holdings Inc. Class A Common Stock
NASDAQ:APSG,APSG,Apollo Strategic Growth Capital Class A Ordinary Shares
NASDAQ:APT,APT,Alpha Pro Tech Ltd. Common Stock
NASDAQ:APTM,APTM,Alpha Partners Technology Merger Corp. Class A Ordinary Shares
NASDAQ:APTMU,APTMU,Alpha Partners Technology Merger Corp. Unit
NASDAQ:APTO,APTO,Aptose Biosciences Inc. Common Shares
NASDAQ:APTS,APTS,Preferred Apartment Communities Inc. Common Stock
NASDAQ:APTV,APTV,Aptiv PLC Ordinary Shares
NASDAQ:APTV^A,APTV^A,Aptiv PLC 5.50% Series A Mandatory Convertible Preferred Shares
NASDAQ:APTX,APTX,Aptinyx Inc. Common Stock
NASDAQ:APVO,APVO,Aptevo Therapeutics Inc. Common Stock
NASDAQ:APWC,APWC,Asia Pacific Wire & Cable Corporation Ltd. Ordinary Shares (Bermuda)
NASDAQ:APYX,APYX,Apyx Medical Corporation Common Stock
NASDAQ:AQB,AQB,AquaBounty Technologies Inc. Common Stock
NASDAQ:AQMS,AQMS,Aqua Metals Inc. Common Stock
NASDAQ:AQN,AQN,Algonquin Power & Utilities Corp. Common Shares
NASDAQ:AQNA,AQNA,Algonquin Power & Utilities Corp. 6.875% Fixed-to-Floating Rate Subordinated Notes Series 2018-A due October 17 2078
NASDAQ:AQNB,AQNB,Algonquin Power & Utilities Corp. 6.20% Fixed-to-Floating Subordinated Notes Series 2019-A due July 1 2079
NASDAQ:AQNU,AQNU,Algonquin Power & Utilities Corp. Corporate Units
NASDAQ:AQST,AQST,Aquestive Therapeutics Inc. Common Stock
NASDAQ:AQUA,AQUA,Evoqua Water Technologies Corp. Common Stock
NASDAQ:AR,AR,Antero Resources Corporation Common Stock
NASDAQ:ARAV,ARAV,Aravive Inc. Common Stock
NASDAQ:ARAY,ARAY,Accuray Incorporated Common Stock
NASDAQ:ARBE,ARBE,Arbe Robotics Ltd. Ordinary Shares
NASDAQ:ARBEW,ARBEW,Arbe Robotics Ltd. Warrant
NASDAQ:ARBG,ARBG,Aequi Acquisition Corp. Class A Common Stock
NASDAQ:ARBGU,ARBGU,Aequi Acquisition Corp. Unit
NASDAQ:ARBGW,ARBGW,Aequi Acquisition Corp. warrants
NASDAQ:ARBK,ARBK,Argo Blockchain plc American Depositary Shares
NASDAQ:ARC,ARC,ARC Document Solutions Inc. Common Stock
NASDAQ:ARCB,ARCB,ArcBest Corporation Common Stock
NASDAQ:ARCC,ARCC,Ares Capital Corporation Common Stock
NASDAQ:ARCE,ARCE,Arco Platform Limited Class A Common Shares
NASDAQ:ARCH,ARCH,Arch Resources Inc. Class A Common Stock
NASDAQ:ARCO,ARCO,Arcos Dorados Holdings Inc. Class A Shares
NASDAQ:ARCT,ARCT,Arcturus Therapeutics Holdings Inc. Common Stock
NASDAQ:ARDC,ARDC,Ares Dynamic Credit Allocation Fund Inc. Common Shares
NASDAQ:ARDS,ARDS,Aridis Pharmaceuticals Inc. Common Stock
NASDAQ:ARDX,ARDX,Ardelyx Inc. Common Stock
NASDAQ:ARE,ARE,Alexandria Real Estate Equities Inc. Common Stock
NASDAQ:AREC,AREC,American Resources Corporation Class A Common Stock
NASDAQ:ARES,ARES,Ares Management Corporation Class A Common Stock
NASDAQ:ARGD,ARGD,Argo Group International Holdings Ltd. 6.5% Senior Notes Due 2042
NASDAQ:ARGO,ARGO,Argo Group International Holdings Ltd.
NASDAQ:ARGO^A,ARGO^A,Argo Group International Holdings Ltd. Depositary Shares Each Representing a 1/1000th Interest in a 7.00% Resettable Fixed Rate Preference Share Series A
NASDAQ:ARGUU,ARGUU,Argus Capital Corp. Unit
NASDAQ:ARGX,ARGX,argenx SE American Depositary Shares
NASDAQ:ARI,ARI,Apollo Commercial Real Estate Finance Inc
NASDAQ:ARKO,ARKO,ARKO Corp. Common Stock
NASDAQ:ARKOW,ARKOW,ARKO Corp. Warrant
NASDAQ:ARKR,ARKR,Ark Restaurants Corp. Common Stock
NASDAQ:ARL,ARL,American Realty Investors Inc. Common Stock
NASDAQ:ARLO,ARLO,Arlo Technologies Inc. Common Stock
NASDAQ:ARLP,ARLP,Alliance Resource Partners L.P. Common Units representing Limited Partners Interests
NASDAQ:ARMK,ARMK,Aramark Common Stock
NASDAQ:ARMP,ARMP,Armata Pharmaceuticals Inc. Common Stock
NASDAQ:ARNA,ARNA,Arena Pharmaceuticals Inc. Common Stock
NASDAQ:ARNC,ARNC,Arconic Corporation Common Stock
NASDAQ:AROC,AROC,Archrock Inc. Common Stock
NASDAQ:AROW,AROW,Arrow Financial Corporation Common Stock
NASDAQ:ARQQ,ARQQ,Arqit Quantum Inc. Ordinary Shares
NASDAQ:ARQQW,ARQQW,Arqit Quantum Inc. Warrants
NASDAQ:ARQT,ARQT,Arcutis Biotherapeutics Inc. Common Stock
NASDAQ:ARR,ARR,ARMOUR Residential REIT Inc.
NASDAQ:ARR^C,ARR^C,ARMOUR Residential REIT Inc. 7% Series C Cumulative Redeemable Preferred Stock (liquidation preference $25.00 per share)
NASDAQ:ARRW,ARRW,Arrowroot Acquisition Corp. Class A common stock
NASDAQ:ARRWU,ARRWU,Arrowroot Acquisition Corp. Unit
NASDAQ:ARRY,ARRY,Array Technologies Inc. Common Stock
NASDAQ:ARTA,ARTA,Artisan Acquisition Corp. Class A Ordinary Shares
NASDAQ:ARTAU,ARTAU,Artisan Acquisition Corp. Units
NASDAQ:ARTAW,ARTAW,Artisan Acquisition Corp. Warrants
NASDAQ:ARTEU,ARTEU,Artemis Strategic Investment Corporation Unit
NASDAQ:ARTL,ARTL,Artelo Biosciences Inc. Common Stock
NASDAQ:ARTLW,ARTLW,Artelo Biosciences Inc. Warrant
NASDAQ:ARTNA,ARTNA,Artesian Resources Corporation Class A Common Stock
NASDAQ:ARTW,ARTW,Art's-Way Manufacturing Co. Inc. Common Stock
NASDAQ:ARVL,ARVL,Arrival Ordinary Shares
NASDAQ:ARVN,ARVN,Arvinas Inc. Common Stock
NASDAQ:ARW,ARW,Arrow Electronics Inc. Common Stock
NASDAQ:ARWR,ARWR,Arrowhead Pharmaceuticals Inc. Common Stock
NASDAQ:ARYD,ARYD,ARYA Sciences Acquisition Corp IV Class A Odinary Shares
NASDAQ:ARYE,ARYE,ARYA Sciences Acquisition Corp V Class A Ordinary Shares
NASDAQ:ASA,ASA,ASA Gold and Precious Metals Limited
NASDAQ:ASAI,ASAI,Sendas Distribuidora S A ADS
NASDAQ:ASAN,ASAN,Asana Inc. Class A Common Stock
NASDAQ:ASAQ,ASAQ,Atlantic Street Acquisition Corp Class A Common Stock
NASDAQ:ASAX,ASAX,Astrea Acquisition Corp. Class A Common Stock
NASDAQ:ASAXW,ASAXW,Astrea Acquisition Corp. Warrant
NASDAQ:ASB,ASB,Associated Banc-Corp Common Stock
NASDAQ:ASB^E,ASB^E,Associated Banc-Corp Depositary Shares each representing a 1/40th interest in a share of 5.875% Non-Cumulative Perpetual Preferred Stock Series E
NASDAQ:ASB^F,ASB^F,Associated Banc-Corp Depositary Shares each representing a 1/40th interest in a share of Associated Banc-Corp 5.625% Non-Cumulative Perpetual Preferred Stock Series F
NASDAQ:ASC,ASC,Ardmore Shipping Corporation Common Stock
NASDAQ:ASG,ASG,Liberty All-Star Growth Fund Inc.
NASDAQ:ASGI,ASGI,Aberdeen Standard Global Infrastructure Income Fund Common Shares of Beneficial Interest
NASDAQ:ASGN,ASGN,ASGN Incorporated Common Stock
NASDAQ:ASH,ASH,Ashland Global Holdings Inc. Common Stock
NASDAQ:ASIX,ASIX,AdvanSix Inc. Common Stock
NASDAQ:ASLE,ASLE,AerSale Corporation Common Stock
NASDAQ:ASLEW,ASLEW,AerSale Corporation Warrants
NASDAQ:ASLN,ASLN,ASLAN Pharmaceuticals Limited American Depositary Shares
NASDAQ:ASM,ASM,Avino Silver & Gold Mines Ltd. Common Shares (Canada)
NASDAQ:ASMB,ASMB,Assembly Biosciences Inc. Common Stock
NASDAQ:ASML,ASML,ASML Holding N.V. New York Registry Shares
NASDAQ:ASND,ASND,Ascendis Pharma A/S American Depositary Shares
NASDAQ:ASO,ASO,Academy Sports and Outdoors Inc. Common Stock
NASDAQ:ASPA,ASPA,ABRI SPAC I INC. Common Stock
NASDAQ:ASPC,ASPC,Alpha Capital Acquisition Company One Class A Ordinary Share
NASDAQ:ASPCW,ASPCW,Alpha Capital Acquisition Company Warrant
NASDAQ:ASPN,ASPN,Aspen Aerogels Inc. Common Stock
NASDAQ:ASPS,ASPS,Altisource Portfolio Solutions S.A. Common Stock
NASDAQ:ASPU,ASPU,Aspen Group Inc. Common Stock
NASDAQ:ASR,ASR,Grupo Aeroportuario del Sureste S.A. de C.V. Common Stock
NASDAQ:ASRT,ASRT,Assertio Holdings Inc. Common Stock
NASDAQ:ASRV,ASRV,AmeriServ Financial Inc. Common Stock
NASDAQ:ASTC,ASTC,Astrotech Corporation (DE) Common Stock
NASDAQ:ASTE,ASTE,Astec Industries Inc. Common Stock
NASDAQ:ASTR,ASTR,Astra Space Inc. Class A Common Stock
NASDAQ:ASTRW,ASTRW,Astra Space Inc. Warrant
NASDAQ:ASTS,ASTS,AST SpaceMobile Inc. Class A Common Stock
NASDAQ:ASTSW,ASTSW,AST SpaceMobile Inc. Warrant
NASDAQ:ASUR,ASUR,Asure Software Inc Common Stock
NASDAQ:ASX,ASX,ASE Technology Holding Co. Ltd. American Depositary Shares (each representing Two Common Shares)
NASDAQ:ASXC,ASXC,Asensus Surgical Inc. Common Stock
NASDAQ:ASYS,ASYS,Amtech Systems Inc. Common Stock
NASDAQ:ASZ,ASZ,Austerlitz Acquisition Corporation II Class A Ordinary Shares
NASDAQ:ATA,ATA,Americas Technology Acquisition Corp. Ordinary Shares
NASDAQ:ATAI,ATAI,ATAI Life Sciences N.V. Common Shares
NASDAQ:ATAQ,ATAQ,Altimar Acquisition Corp. III Class A Ordinary Shares
NASDAQ:ATAX,ATAX,America First Multifamily Investors L.P. Beneficial Unit Certificates (BUCs) representing Limited Partnership Interests
NASDAQ:ATC,ATC,Atotech Limited Common Shares
NASDAQ:ATCO,ATCO,Atlas Corp. Common Shares
NASDAQ:ATCO^D,ATCO^D,Atlas Corp. 7.95% Series D
NASDAQ:ATCO^H,ATCO^H,Atlas Corp. 7.875% Series H
NASDAQ:ATCO^I,ATCO^I,Atlas Corp. Series I Fixed-to-Floating
NASDAQ:ATCOL,ATCOL,Atlas Corp. 7.125% Notes due 2027
NASDAQ:ATCX,ATCX,Atlas Technical Consultants Inc. Class A Common Stock
NASDAQ:ATEC,ATEC,Alphatec Holdings Inc. Common Stock
NASDAQ:ATEN,ATEN,A10 Networks Inc. Common Stock
NASDAQ:ATER,ATER,Aterian Inc. Common Stock
NASDAQ:ATEX,ATEX,Anterix Inc. Common Stock
NASDAQ:ATGE,ATGE,Adtalem Global Education Inc. Common Stock
NASDAQ:ATH,ATH,Athene Holding Ltd. Class A Common Shares
NASDAQ:ATH^A,ATH^A,Athene Holding Ltd. Depositary Shares Each Representing a 1/1000th Interest in a 6.35% Fixed-to-Floating Rate Perpetual Non-Cumulative Preference Share Series A
NASDAQ:ATH^B,ATH^B,Athene Holding Ltd. Depositary Shares Each Representing a 1/1000th Interest in a 5.625% Fixed Rate Perpetual Non- Cumulative Preference Share Series B par value $1.00 per share
NASDAQ:ATH^C,ATH^C,Athene Holding Ltd. Depositary Shares each representing a 1/1000th Interest in a Share of 6.375% Fixed-Rate Reset Perpetual Non-Cumulative Preference Shares Series C
NASDAQ:ATH^D,ATH^D,Athene Holding Ltd. Depositary Shares Each Representing a 1/1000th Interest in a 4.875% Fixed-Rate Perpetual Non-Cumulative Preference Share Series D
NASDAQ:ATHA,ATHA,Athira Pharma Inc. Common Stock
NASDAQ:ATHE,ATHE,Alterity Therapeutics Limited American Depositary Shares
NASDAQ:ATHM,ATHM,Autohome Inc. American Depositary Shares each representing four class A ordinary shares.
NASDAQ:ATHN,ATHN,Athena Technology Acquisition Corp. Class A Common Stock
NASDAQ:ATHX,ATHX,Athersys Inc. Common Stock
NASDAQ:ATI,ATI,Allegheny Technologies Incorporated Common Stock
NASDAQ:ATIF,ATIF,ATIF Holdings Limited Ordinary Shares
NASDAQ:ATIP,ATIP,ATI Physical Therapy Inc. Class A Common Stock
NASDAQ:ATKR,ATKR,Atkore Inc. Common Stock
NASDAQ:ATLC,ATLC,Atlanticus Holdings Corporation Common Stock
NASDAQ:ATLCP,ATLCP,Atlanticus Holdings Corporation 7.625% Series B Cumulative Perpetual Preferred Stock no par value per share
NASDAQ:ATLO,ATLO,Ames National Corporation Common Stock
NASDAQ:ATMR,ATMR,Altimar Acquisition Corp. II Class A Ordinary Shares
NASDAQ:ATNF,ATNF,180 Life Sciences Corp. Common Stock
NASDAQ:ATNFW,ATNFW,180 Life Sciences Corp. Warrant
NASDAQ:ATNI,ATNI,ATN International Inc. Common Stock
NASDAQ:ATNM,ATNM,Actinium Pharmaceuticals Inc. (Delaware) Common Stock
NASDAQ:ATNX,ATNX,Athenex Inc. Common Stock
NASDAQ:ATO,ATO,Atmos Energy Corporation Common Stock
NASDAQ:ATOM,ATOM,Atomera Incorporated Common Stock
NASDAQ:ATOS,ATOS,Atossa Therapeutics Inc. Common Stock
NASDAQ:ATR,ATR,AptarGroup Inc. Common Stock
NASDAQ:ATRA,ATRA,Atara Biotherapeutics Inc. Common Stock
NASDAQ:ATRC,ATRC,AtriCure Inc. Common Stock
NASDAQ:ATRI,ATRI,Atrion Corporation Common Stock
NASDAQ:ATRO,ATRO,Astronics Corporation Common Stock
NASDAQ:ATRS,ATRS,Antares Pharma Inc. Common Stock
NASDAQ:ATSG,ATSG,Air Transport Services Group Inc
NASDAQ:ATSPT,ATSPT,Archimedes Tech SPAC Partners Co. Subunit
NASDAQ:ATSPU,ATSPU,Archimedes Tech SPAC Partners Co. Unit
NASDAQ:ATSPW,ATSPW,Archimedes Tech SPAC Partners Co. Warrant
NASDAQ:ATTO,ATTO,Atento S.A. Ordinary Shares
NASDAQ:ATUS,ATUS,Altice USA Inc. Class A Common Stock
NASDAQ:ATVC,ATVC,Tribe Capital Growth Corp I Class A common stock
NASDAQ:ATVCU,ATVCU,Tribe Capital Growth Corp I Units
NASDAQ:ATVCW,ATVCW,Tribe Capital Growth Corp I Warrant
NASDAQ:ATVI,ATVI,Activision Blizzard Inc. Common Stock
NASDAQ:ATXI,ATXI,Avenue Therapeutics Inc. Common Stock
NASDAQ:ATXS,ATXS,Astria Therapeutics Inc. Common Stock
NASDAQ:ATY,ATY,AcuityAds Holdings Inc. Common Shares
NASDAQ:AU,AU,AngloGold Ashanti Limited Common Stock
NASDAQ:AUB,AUB,Atlantic Union Bankshares Corporation Common Stock
NASDAQ:AUBAP,AUBAP,Atlantic Union Bankshares Corporation Depositary Shares each representing a 1/400th ownership interest in a share of 6.875% Perpetual Non-Cumulative Preferred Stock Series A
NASDAQ:AUBN,AUBN,Auburn National Bancorporation Inc. Common Stock
NASDAQ:AUD,AUD,Audacy Common Stock
NASDAQ:AUDC,AUDC,AudioCodes Ltd. Common Stock
NASDAQ:AUGX,AUGX,Augmedix Inc. Common Stock
NASDAQ:AUID,AUID,Ipsidy Inc. Common Stock
NASDAQ:AUMN,AUMN,Golden Minerals Company Common Stock
NASDAQ:AUPH,AUPH,Aurinia Pharmaceuticals Inc Ordinary Shares
NASDAQ:AURC,AURC,Aurora Acquisition Corp. Class A Ordinary Shares
NASDAQ:AURCU,AURCU,Aurora Acquisition Corp. Unit
